Date,Headline,Negative,Neutral,Positive
2024-06-29,No article,0.0,1.0,0.0
2024-06-30,No article,0.0,1.0,0.0
2024-07-01,No article,0.0,1.0,0.0
2024-07-02,No article,0.0,1.0,0.0
2024-07-03,No article,0.0,1.0,0.0
2024-07-04,No article,0.0,1.0,0.0
2024-07-05,No article,0.0,1.0,0.0
2024-07-06,No article,0.0,1.0,0.0
2024-07-07,No article,0.0,1.0,0.0
2024-07-08,No article,0.0,1.0,0.0
2024-07-09,No article,0.0,1.0,0.0
2024-07-10,No article,0.0,1.0,0.0
2024-07-11,No article,0.0,1.0,0.0
2024-07-12,No article,0.0,1.0,0.0
2024-07-13,No article,0.0,1.0,0.0
2024-07-14,No article,0.0,1.0,0.0
2024-07-15,No article,0.0,1.0,0.0
2024-07-16,No article,0.0,1.0,0.0
2024-07-17,No article,0.0,1.0,0.0
2024-07-18,No article,0.0,1.0,0.0
2024-07-19,No article,0.0,1.0,0.0
2024-07-20,No article,0.0,1.0,0.0
2024-07-21,No article,0.0,1.0,0.0
2024-07-22,No article,0.0,1.0,0.0
2024-07-23,No article,0.0,1.0,0.0
2024-07-24,No article,0.0,1.0,0.0
2024-07-25,No article,0.0,1.0,0.0
2024-07-26,No article,0.0,1.0,0.0
2024-07-27,No article,0.0,1.0,0.0
2024-07-28,No article,0.0,1.0,0.0
2024-07-29,No article,0.0,1.0,0.0
2024-07-30,No article,0.0,1.0,0.0
2024-07-31,No article,0.0,1.0,0.0
2024-08-01,No article,0.0,1.0,0.0
2024-08-02,No article,0.0,1.0,0.0
2024-08-03,No article,0.0,1.0,0.0
2024-08-04,No article,0.0,1.0,0.0
2024-08-05,No article,0.0,1.0,0.0
2024-08-06,No article,0.0,1.0,0.0
2024-08-07,No article,0.0,1.0,0.0
2024-08-08,No article,0.0,1.0,0.0
2024-08-09,No article,0.0,1.0,0.0
2024-08-10,No article,0.0,1.0,0.0
2024-08-11,No article,0.0,1.0,0.0
2024-08-12,No article,0.0,1.0,0.0
2024-08-13,No article,0.0,1.0,0.0
2024-08-14,No article,0.0,1.0,0.0
2024-08-15,No article,0.0,1.0,0.0
2024-08-16,No article,0.0,1.0,0.0
2024-08-17,No article,0.0,1.0,0.0
2024-08-18,No article,0.0,1.0,0.0
2024-08-19,No article,0.0,1.0,0.0
2024-08-20,No article,0.0,1.0,0.0
2024-08-21,No article,0.0,1.0,0.0
2024-08-22,No article,0.0,1.0,0.0
2024-08-23,No article,0.0,1.0,0.0
2024-08-24,No article,0.0,1.0,0.0
2024-08-25,No article,0.0,1.0,0.0
2024-08-26,No article,0.0,1.0,0.0
2024-08-27,No article,0.0,1.0,0.0
2024-08-28,No article,0.0,1.0,0.0
2024-08-29,No article,0.0,1.0,0.0
2024-08-30,No article,0.0,1.0,0.0
2024-08-31,No article,0.0,1.0,0.0
2024-09-01,No article,0.0,1.0,0.0
2024-09-02,No article,0.0,1.0,0.0
2024-09-03,No article,0.0,1.0,0.0
2024-09-04,No article,0.0,1.0,0.0
2024-09-05,No article,0.0,1.0,0.0
2024-09-06,No article,0.0,1.0,0.0
2024-09-07,No article,0.0,1.0,0.0
2024-09-08,No article,0.0,1.0,0.0
2024-09-09,No article,0.0,1.0,0.0
2024-09-10,No article,0.0,1.0,0.0
2024-09-11,No article,0.0,1.0,0.0
2024-09-12,No article,0.0,1.0,0.0
2024-09-13,No article,0.0,1.0,0.0
2024-09-14,No article,0.0,1.0,0.0
2024-09-15,No article,0.0,1.0,0.0
2024-09-16,No article,0.0,1.0,0.0
2024-09-17,No article,0.0,1.0,0.0
2024-09-18,No article,0.0,1.0,0.0
2024-09-19,No article,0.0,1.0,0.0
2024-09-20,No article,0.0,1.0,0.0
2024-09-21,No article,0.0,1.0,0.0
2024-09-22,No article,0.0,1.0,0.0
2024-09-23,No article,0.0,1.0,0.0
2024-09-24,No article,0.0,1.0,0.0
2024-09-25,No article,0.0,1.0,0.0
2024-09-26,No article,0.0,1.0,0.0
2024-09-27,No article,0.0,1.0,0.0
2024-09-28,No article,0.0,1.0,0.0
2024-09-29,No article,0.0,1.0,0.0
2024-09-30,No article,0.0,1.0,0.0
2024-10-01,No article,0.0,1.0,0.0
2024-10-02,No article,0.0,1.0,0.0
2024-10-03,No article,0.0,1.0,0.0
2024-10-04,No article,0.0,1.0,0.0
2024-10-05,No article,0.0,1.0,0.0
2024-10-06,No article,0.0,1.0,0.0
2024-10-07,No article,0.0,1.0,0.0
2024-10-08,No article,0.0,1.0,0.0
2024-10-09,No article,0.0,1.0,0.0
2024-10-10,No article,0.0,1.0,0.0
2024-10-11,No article,0.0,1.0,0.0
2024-10-12,No article,0.0,1.0,0.0
2024-10-13,No article,0.0,1.0,0.0
2024-10-14,No article,0.0,1.0,0.0
2024-10-15,No article,0.0,1.0,0.0
2024-10-16,No article,0.0,1.0,0.0
2024-10-17,No article,0.0,1.0,0.0
2024-10-18,No article,0.0,1.0,0.0
2024-10-19,No article,0.0,1.0,0.0
2024-10-20,No article,0.0,1.0,0.0
2024-10-21,No article,0.0,1.0,0.0
2024-10-22,No article,0.0,1.0,0.0
2024-10-23,No article,0.0,1.0,0.0
2024-10-24,No article,0.0,1.0,0.0
2024-10-25,No article,0.0,1.0,0.0
2024-10-26,No article,0.0,1.0,0.0
2024-10-27,No article,0.0,1.0,0.0
2024-10-28,No article,0.0,1.0,0.0
2024-10-29,No article,0.0,1.0,0.0
2024-10-30,No article,0.0,1.0,0.0
2024-10-31,No article,0.0,1.0,0.0
2024-11-01,No article,0.0,1.0,0.0
2024-11-02,No article,0.0,1.0,0.0
2024-11-03,No article,0.0,1.0,0.0
2024-11-04,No article,0.0,1.0,0.0
2024-11-05,No article,0.0,1.0,0.0
2024-11-06,No article,0.0,1.0,0.0
2024-11-07,No article,0.0,1.0,0.0
2024-11-08,No article,0.0,1.0,0.0
2024-11-09,No article,0.0,1.0,0.0
2024-11-10,No article,0.0,1.0,0.0
2024-11-11,No article,0.0,1.0,0.0
2024-11-12,No article,0.0,1.0,0.0
2024-11-13,No article,0.0,1.0,0.0
2024-11-14,No article,0.0,1.0,0.0
2024-11-15,No article,0.0,1.0,0.0
2024-11-16,No article,0.0,1.0,0.0
2024-11-17,No article,0.0,1.0,0.0
2024-11-18,No article,0.0,1.0,0.0
2024-11-19,No article,0.0,1.0,0.0
2024-11-20,No article,0.0,1.0,0.0
2024-11-21,No article,0.0,1.0,0.0
2024-11-22,No article,0.0,1.0,0.0
2024-11-23,No article,0.0,1.0,0.0
2024-11-24,No article,0.0,1.0,0.0
2024-11-25,No article,0.0,1.0,0.0
2024-11-26,No article,0.0,1.0,0.0
2024-11-27,No article,0.0,1.0,0.0
2024-11-28,No article,0.0,1.0,0.0
2024-11-29,No article,0.0,1.0,0.0
2024-11-30,No article,0.0,1.0,0.0
2024-12-01,No article,0.0,1.0,0.0
2024-12-02,No article,0.0,1.0,0.0
2024-12-03,No article,0.0,1.0,0.0
2024-12-04,No article,0.0,1.0,0.0
2024-12-05,No article,0.0,1.0,0.0
2024-12-06,No article,0.0,1.0,0.0
2024-12-07,No article,0.0,1.0,0.0
2024-12-08,No article,0.0,1.0,0.0
2024-12-09,No article,0.0,1.0,0.0
2024-12-10,No article,0.0,1.0,0.0
2024-12-11,No article,0.0,1.0,0.0
2024-12-12,No article,0.0,1.0,0.0
2024-12-13,No article,0.0,1.0,0.0
2024-12-14,No article,0.0,1.0,0.0
2024-12-15,No article,0.0,1.0,0.0
2024-12-16,No article,0.0,1.0,0.0
2024-12-17,No article,0.0,1.0,0.0
2024-12-18,No article,0.0,1.0,0.0
2024-12-19,No article,0.0,1.0,0.0
2024-12-20,No article,0.0,1.0,0.0
2024-12-21,No article,0.0,1.0,0.0
2024-12-22,No article,0.0,1.0,0.0
2024-12-23,No article,0.0,1.0,0.0
2024-12-24,No article,0.0,1.0,0.0
2024-12-25,No article,0.0,1.0,0.0
2024-12-26,No article,0.0,1.0,0.0
2024-12-27,No article,0.0,1.0,0.0
2024-12-28,No article,0.0,1.0,0.0
2024-12-29,No article,0.0,1.0,0.0
2024-12-30,No article,0.0,1.0,0.0
2024-12-31,No article,0.0,1.0,0.0
2025-01-01,No article,0.0,1.0,0.0
2025-01-02,No article,0.0,1.0,0.0
2025-01-03,No article,0.0,1.0,0.0
2025-01-04,No article,0.0,1.0,0.0
2025-01-05,No article,0.0,1.0,0.0
2025-01-06,No article,0.0,1.0,0.0
2025-01-07,No article,0.0,1.0,0.0
2025-01-08,No article,0.0,1.0,0.0
2025-01-09,No article,0.0,1.0,0.0
2025-01-10,No article,0.0,1.0,0.0
2025-01-11,No article,0.0,1.0,0.0
2025-01-12,No article,0.0,1.0,0.0
2025-01-13,No article,0.0,1.0,0.0
2025-01-14,No article,0.0,1.0,0.0
2025-01-15,No article,0.0,1.0,0.0
2025-01-16,No article,0.0,1.0,0.0
2025-01-17,No article,0.0,1.0,0.0
2025-01-18,No article,0.0,1.0,0.0
2025-01-19,No article,0.0,1.0,0.0
2025-01-20,No article,0.0,1.0,0.0
2025-01-21,No article,0.0,1.0,0.0
2025-01-22,No article,0.0,1.0,0.0
2025-01-23,No article,0.0,1.0,0.0
2025-01-24,No article,0.0,1.0,0.0
2025-01-25,No article,0.0,1.0,0.0
2025-01-26,No article,0.0,1.0,0.0
2025-01-27,No article,0.0,1.0,0.0
2025-01-28,No article,0.0,1.0,0.0
2025-01-29,No article,0.0,1.0,0.0
2025-01-30,No article,0.0,1.0,0.0
2025-01-31,No article,0.0,1.0,0.0
2025-02-01,No article,0.0,1.0,0.0
2025-02-02,No article,0.0,1.0,0.0
2025-02-03,No article,0.0,1.0,0.0
2025-02-04,No article,0.0,1.0,0.0
2025-02-05,No article,0.0,1.0,0.0
2025-02-06,No article,0.0,1.0,0.0
2025-02-07,No article,0.0,1.0,0.0
2025-02-08,No article,0.0,1.0,0.0
2025-02-09,No article,0.0,1.0,0.0
2025-02-10,No article,0.0,1.0,0.0
2025-02-11,No article,0.0,1.0,0.0
2025-02-12,No article,0.0,1.0,0.0
2025-02-13,No article,0.0,1.0,0.0
2025-02-14,No article,0.0,1.0,0.0
2025-02-15,No article,0.0,1.0,0.0
2025-02-16,No article,0.0,1.0,0.0
2025-02-17,No article,0.0,1.0,0.0
2025-02-18,No article,0.0,1.0,0.0
2025-02-19,No article,0.0,1.0,0.0
2025-02-20,No article,0.0,1.0,0.0
2025-02-21,No article,0.0,1.0,0.0
2025-02-22,No article,0.0,1.0,0.0
2025-02-23,No article,0.0,1.0,0.0
2025-02-24,No article,0.0,1.0,0.0
2025-02-25,No article,0.0,1.0,0.0
2025-02-26,No article,0.0,1.0,0.0
2025-02-27,No article,0.0,1.0,0.0
2025-02-28,No article,0.0,1.0,0.0
2025-03-01,No article,0.0,1.0,0.0
2025-03-02,No article,0.0,1.0,0.0
2025-03-03,No article,0.0,1.0,0.0
2025-03-04,No article,0.0,1.0,0.0
2025-03-05,No article,0.0,1.0,0.0
2025-03-06,No article,0.0,1.0,0.0
2025-03-07,No article,0.0,1.0,0.0
2025-03-08,No article,0.0,1.0,0.0
2025-03-09,No article,0.0,1.0,0.0
2025-03-10,No article,0.0,1.0,0.0
2025-03-11,No article,0.0,1.0,0.0
2025-03-12,No article,0.0,1.0,0.0
2025-03-13,No article,0.0,1.0,0.0
2025-03-14,No article,0.0,1.0,0.0
2025-03-15,No article,0.0,1.0,0.0
2025-03-16,No article,0.0,1.0,0.0
2025-03-17,No article,0.0,1.0,0.0
2025-03-18,No article,0.0,1.0,0.0
2025-03-19,No article,0.0,1.0,0.0
2025-03-20,No article,0.0,1.0,0.0
2025-03-21,No article,0.0,1.0,0.0
2025-03-22,No article,0.0,1.0,0.0
2025-03-23,No article,0.0,1.0,0.0
2025-03-24,No article,0.0,1.0,0.0
2025-03-25,No article,0.0,1.0,0.0
2025-03-26,No article,0.0,1.0,0.0
2025-03-27,No article,0.0,1.0,0.0
2025-03-28,No article,0.0,1.0,0.0
2025-03-29,No article,0.0,1.0,0.0
2025-03-30,No article,0.0,1.0,0.0
2025-03-31,No article,0.0,1.0,0.0
2025-04-01,No article,0.0,1.0,0.0
2025-04-02,No article,0.0,1.0,0.0
2025-04-03,No article,0.0,1.0,0.0
2025-04-04,No article,0.0,1.0,0.0
2025-04-05,No article,0.0,1.0,0.0
2025-04-06,No article,0.0,1.0,0.0
2025-04-07,No article,0.0,1.0,0.0
2025-04-08,No article,0.0,1.0,0.0
2025-04-09,No article,0.0,1.0,0.0
2025-04-10,No article,0.0,1.0,0.0
2025-04-11,No article,0.0,1.0,0.0
2025-04-12,No article,0.0,1.0,0.0
2025-04-13,No article,0.0,1.0,0.0
2025-04-14,No article,0.0,1.0,0.0
2025-04-15,No article,0.0,1.0,0.0
2025-04-16,No article,0.0,1.0,0.0
2025-04-17,No article,0.0,1.0,0.0
2025-04-18,No article,0.0,1.0,0.0
2025-04-19,No article,0.0,1.0,0.0
2025-04-20,No article,0.0,1.0,0.0
2025-04-21,No article,0.0,1.0,0.0
2025-04-22,No article,0.0,1.0,0.0
2025-04-23,No article,0.0,1.0,0.0
2025-04-24,No article,0.0,1.0,0.0
2025-04-25,No article,0.0,1.0,0.0
2025-04-26,No article,0.0,1.0,0.0
2025-04-27,No article,0.0,1.0,0.0
2025-04-28,No article,0.0,1.0,0.0
2025-04-29,No article,0.0,1.0,0.0
2025-04-30,No article,0.0,1.0,0.0
2025-05-01,No article,0.0,1.0,0.0
2025-05-02,No article,0.0,1.0,0.0
2025-05-03,No article,0.0,1.0,0.0
2025-05-04,No article,0.0,1.0,0.0
2025-05-05,What Big Tech Earnings Taught Us—and Didn’t—About Tariffs,0.0013333404203876853,0.9909438490867615,0.007722889538854361
2025-05-05,Nvidia's Growth Premium May Be Mispriced,0.00018447096226736903,0.9706060886383057,0.02920939400792122
2025-05-05,Nvidia Stock: Not A Bargain Even After A Serious Correction,0.0007882193312980235,0.9871849417686462,0.012026826851069927
2025-05-05,JCE: Difficult To Recommend This Fund At The Current Price,5.670241080224514e-05,0.9997319579124451,0.00021133302652742714
2025-05-05,Fidelity Blue Chip Growth Fund Q1 2025 Commentary,0.0020436507184058428,0.5366714000701904,0.461284875869751
2025-05-05,Fidelity Contrafund Q1 2025  Commentary,0.0003277749347034842,0.994770884513855,0.004901341162621975
2025-05-05,"Tariff News: A Trade Deal May Come This Week, Report Says",8.046509236692145e-08,0.9999953508377075,4.536896994977724e-06
2025-05-05,Fidelity Growth Company Fund Q1 2025 Commentary,0.0006553267012350261,0.9668914675712585,0.032453130930662155
2025-05-05,"Dow Jones Falls 200 Points On Trump Tariff News; Nvidia, Tesla Slide",0.9913648962974548,0.007082168012857437,0.001552959089167416
2025-05-05,Where Will Nvidia Stock Be in 4 Years?,4.174292189418338e-05,0.9975576400756836,0.0024005763698369265
2025-05-05,"Most large cryptocurrencies decrease on Cardano, Avalanche drops",0.9996278285980225,9.975564171327278e-05,0.00027237250469624996
2025-05-05,Exclusive-US lawmaker targets Nvidia chip smuggling to China with new bill,9.816142119234428e-05,0.9967834949493408,0.003118347143754363
2025-05-05,Nvidia and these other tech stocks look like winners this earnings season,0.00027590483659878373,0.0021415327209979296,0.9975825548171997
2025-05-05,Buffett Bows Out at a Period of Peak Uncertainty for Markets,0.000600989384111017,0.9982379674911499,0.0011610370129346848
2025-05-05,Market Chatter: US Lawmaker to Propose AI Chip Tracking Law to Curb China Smuggling,3.133020072709769e-06,0.9996636509895325,0.0003332043415866792
2025-05-05,Wall Street Analysts Like These AI Stocks in 2025. Should You Buy Them?,1.5831836208235472e-05,0.9978708028793335,0.002113349735736847
2025-05-05,This Week In AI Chips - RetinalGenix Gains Ground With New Laboratory Lease,0.0006434671231545508,0.8422987461090088,0.15705780684947968
2025-05-05,Update: Market Chatter: US Lawmaker to Propose AI Chip Tracking Law to Curb China Smuggling,1.7153893168142531e-06,0.9996918439865112,0.00030646161758340895
2025-05-05,CoreWeave Completes Software Deal In Move To Build AI Developer Platform,5.233626507106237e-05,0.005786713678389788,0.9941609501838684
2025-05-05,"Will $10,000 Invested in Nvidia Stock Turn Into $1 Million a Decade From Now?",1.2832580296162632e-06,0.9999640583992004,3.471423406153917e-05
2025-05-05,Nvidia Can Survive ‘Tough Regulations’ on China. Here’s Why.,0.02296304702758789,0.9578851461410522,0.019151829183101654
2025-05-05,Nvidia (NVDA) to Lead Computex 2025 With AI-Focused Keynote,0.004781667608767748,0.9720734357833862,0.023144857957959175
2025-05-05,Quantum Computing Stocks Q1 Preview: Revenue Growth In Focus Amid Losses,0.7765003442764282,0.017213305458426476,0.20628641545772552
2025-05-05,Zacks Industry Outlook Highlights NVIDIA and Texas Instruments,0.00017695047426968813,0.996722936630249,0.0031000603921711445
2025-05-05,"The Zacks Analyst Blog Highlights NVIDIA, Meta Platforms and Microsoft",5.18889510203735e-06,0.9997609853744507,0.00023366825189441442
2025-05-05,Is NVIDIA (NVDA) The Best Stock to Buy and Hold For 10 Years?,7.4986026447732e-05,5.640121889882721e-05,0.999868631362915
2025-05-05,Nvidia (NVDA) May Benefit as U.S. Weighs Easing Chip Curbs on UAE,2.213482730439864e-06,0.9997351765632629,0.000262519926764071
2025-05-05,Nvidia Stock Falls. Here’s What’s Weighing on the Chip Maker.,0.0016716658137738705,0.9973428249359131,0.0009854916715994477
2025-05-05,Why Broadcom Stock Jumped 15% in April,0.0011410509468987584,0.034087371081113815,0.964771568775177
2025-05-05,NVIDIA Corporation (NVDA): Among Unknown Billionaire Phill Gross’ Stock Picks with Huge Upside Potential,7.78950379753951e-06,0.9999714493751526,2.08714136533672e-05
2025-05-05,Nvidia Faces Bill to Halt Chip Smuggling,1.8293714674655348e-05,0.9997298121452332,0.00025180898956023157
2025-05-05,Nvidia AI Chips Face U.S. Crackdown Over China Smuggling Fears,9.097676229430363e-05,0.9994016885757446,0.0005073458887636662
2025-05-05,Meta's Growth Runway Extends As AI Frontier Unfolds,0.0005040749092586339,0.002308434108272195,0.9971874952316284
2025-05-05,Dow Jones Futures: Trump Tariffs Spark Market Losses; Palantir Plunges On Earnings,0.05370878428220749,0.774462103843689,0.17182908952236176
2025-05-05,US lawmaker targets Nvidia chip smuggling to China with new bill,5.8377987443236634e-05,0.9972236156463623,0.002717976225540042
2025-05-06,Taiwan Semiconductor: Still Not Too Late To Buy (Technical Analysis),1.1200037306480226e-06,0.9999164938926697,8.250620885519311e-05
2025-05-06,Fidelity Blue Chip Growth ETF Q1 2025 Commentary,0.0012478894786909223,0.0029646067414432764,0.9957875609397888
2025-05-06,US lawmaker wants to curb smuggling of Nvidia chips to China,4.743873887491645e-06,0.9997912049293518,0.0002041011757683009
2025-05-06,Baron Fifth Avenue Growth Fund Q1 2025 Shareholder Letter,3.5040915236095316e-07,0.99992835521698,7.128963625291362e-05
2025-05-06,Ouster Bluecity Brings Physical Ai To Smart Cities With Nvidia For Reduced Traffic Congestion And Improved Roadway Safety,0.009491709060966969,0.0036979597061872482,0.9868103265762329
