Date,Headline,Negative,Neutral,Positive
2024-06-29,No article,0.0,1.0,0.0
2024-06-30,No article,0.0,1.0,0.0
2024-07-01,No article,0.0,1.0,0.0
2024-07-02,No article,0.0,1.0,0.0
2024-07-03,No article,0.0,1.0,0.0
2024-07-04,No article,0.0,1.0,0.0
2024-07-05,No article,0.0,1.0,0.0
2024-07-06,No article,0.0,1.0,0.0
2024-07-07,No article,0.0,1.0,0.0
2024-07-08,No article,0.0,1.0,0.0
2024-07-09,No article,0.0,1.0,0.0
2024-07-10,No article,0.0,1.0,0.0
2024-07-11,No article,0.0,1.0,0.0
2024-07-12,No article,0.0,1.0,0.0
2024-07-13,No article,0.0,1.0,0.0
2024-07-14,No article,0.0,1.0,0.0
2024-07-15,No article,0.0,1.0,0.0
2024-07-16,No article,0.0,1.0,0.0
2024-07-17,No article,0.0,1.0,0.0
2024-07-18,No article,0.0,1.0,0.0
2024-07-19,No article,0.0,1.0,0.0
2024-07-20,No article,0.0,1.0,0.0
2024-07-21,No article,0.0,1.0,0.0
2024-07-22,No article,0.0,1.0,0.0
2024-07-23,No article,0.0,1.0,0.0
2024-07-24,No article,0.0,1.0,0.0
2024-07-25,No article,0.0,1.0,0.0
2024-07-26,No article,0.0,1.0,0.0
2024-07-27,No article,0.0,1.0,0.0
2024-07-28,No article,0.0,1.0,0.0
2024-07-29,No article,0.0,1.0,0.0
2024-07-30,No article,0.0,1.0,0.0
2024-07-31,No article,0.0,1.0,0.0
2024-08-01,No article,0.0,1.0,0.0
2024-08-02,No article,0.0,1.0,0.0
2024-08-03,No article,0.0,1.0,0.0
2024-08-04,No article,0.0,1.0,0.0
2024-08-05,No article,0.0,1.0,0.0
2024-08-06,No article,0.0,1.0,0.0
2024-08-07,No article,0.0,1.0,0.0
2024-08-08,No article,0.0,1.0,0.0
2024-08-09,No article,0.0,1.0,0.0
2024-08-10,No article,0.0,1.0,0.0
2024-08-11,No article,0.0,1.0,0.0
2024-08-12,No article,0.0,1.0,0.0
2024-08-13,No article,0.0,1.0,0.0
2024-08-14,No article,0.0,1.0,0.0
2024-08-15,No article,0.0,1.0,0.0
2024-08-16,No article,0.0,1.0,0.0
2024-08-17,No article,0.0,1.0,0.0
2024-08-18,No article,0.0,1.0,0.0
2024-08-19,No article,0.0,1.0,0.0
2024-08-20,No article,0.0,1.0,0.0
2024-08-21,No article,0.0,1.0,0.0
2024-08-22,No article,0.0,1.0,0.0
2024-08-23,No article,0.0,1.0,0.0
2024-08-24,No article,0.0,1.0,0.0
2024-08-25,No article,0.0,1.0,0.0
2024-08-26,No article,0.0,1.0,0.0
2024-08-27,No article,0.0,1.0,0.0
2024-08-28,No article,0.0,1.0,0.0
2024-08-29,No article,0.0,1.0,0.0
2024-08-30,No article,0.0,1.0,0.0
2024-08-31,No article,0.0,1.0,0.0
2024-09-01,No article,0.0,1.0,0.0
2024-09-02,No article,0.0,1.0,0.0
2024-09-03,No article,0.0,1.0,0.0
2024-09-04,No article,0.0,1.0,0.0
2024-09-05,No article,0.0,1.0,0.0
2024-09-06,No article,0.0,1.0,0.0
2024-09-07,No article,0.0,1.0,0.0
2024-09-08,No article,0.0,1.0,0.0
2024-09-09,No article,0.0,1.0,0.0
2024-09-10,No article,0.0,1.0,0.0
2024-09-11,No article,0.0,1.0,0.0
2024-09-12,No article,0.0,1.0,0.0
2024-09-13,No article,0.0,1.0,0.0
2024-09-14,No article,0.0,1.0,0.0
2024-09-15,No article,0.0,1.0,0.0
2024-09-16,No article,0.0,1.0,0.0
2024-09-17,No article,0.0,1.0,0.0
2024-09-18,No article,0.0,1.0,0.0
2024-09-19,No article,0.0,1.0,0.0
2024-09-20,No article,0.0,1.0,0.0
2024-09-21,No article,0.0,1.0,0.0
2024-09-22,No article,0.0,1.0,0.0
2024-09-23,No article,0.0,1.0,0.0
2024-09-24,No article,0.0,1.0,0.0
2024-09-25,No article,0.0,1.0,0.0
2024-09-26,No article,0.0,1.0,0.0
2024-09-27,No article,0.0,1.0,0.0
2024-09-28,No article,0.0,1.0,0.0
2024-09-29,No article,0.0,1.0,0.0
2024-09-30,No article,0.0,1.0,0.0
2024-10-01,No article,0.0,1.0,0.0
2024-10-02,No article,0.0,1.0,0.0
2024-10-03,No article,0.0,1.0,0.0
2024-10-04,No article,0.0,1.0,0.0
2024-10-05,No article,0.0,1.0,0.0
2024-10-06,No article,0.0,1.0,0.0
2024-10-07,No article,0.0,1.0,0.0
2024-10-08,No article,0.0,1.0,0.0
2024-10-09,No article,0.0,1.0,0.0
2024-10-10,No article,0.0,1.0,0.0
2024-10-11,No article,0.0,1.0,0.0
2024-10-12,No article,0.0,1.0,0.0
2024-10-13,No article,0.0,1.0,0.0
2024-10-14,No article,0.0,1.0,0.0
2024-10-15,No article,0.0,1.0,0.0
2024-10-16,No article,0.0,1.0,0.0
2024-10-17,No article,0.0,1.0,0.0
2024-10-18,No article,0.0,1.0,0.0
2024-10-19,No article,0.0,1.0,0.0
2024-10-20,No article,0.0,1.0,0.0
2024-10-21,No article,0.0,1.0,0.0
2024-10-22,No article,0.0,1.0,0.0
2024-10-23,No article,0.0,1.0,0.0
2024-10-24,No article,0.0,1.0,0.0
2024-10-25,No article,0.0,1.0,0.0
2024-10-26,No article,0.0,1.0,0.0
2024-10-27,No article,0.0,1.0,0.0
2024-10-28,No article,0.0,1.0,0.0
2024-10-29,No article,0.0,1.0,0.0
2024-10-30,No article,0.0,1.0,0.0
2024-10-31,No article,0.0,1.0,0.0
2024-11-01,No article,0.0,1.0,0.0
2024-11-02,No article,0.0,1.0,0.0
2024-11-03,No article,0.0,1.0,0.0
2024-11-04,No article,0.0,1.0,0.0
2024-11-05,No article,0.0,1.0,0.0
2024-11-06,No article,0.0,1.0,0.0
2024-11-07,No article,0.0,1.0,0.0
2024-11-08,No article,0.0,1.0,0.0
2024-11-09,No article,0.0,1.0,0.0
2024-11-10,No article,0.0,1.0,0.0
2024-11-11,No article,0.0,1.0,0.0
2024-11-12,No article,0.0,1.0,0.0
2024-11-13,No article,0.0,1.0,0.0
2024-11-14,No article,0.0,1.0,0.0
2024-11-15,No article,0.0,1.0,0.0
2024-11-16,No article,0.0,1.0,0.0
2024-11-17,No article,0.0,1.0,0.0
2024-11-18,No article,0.0,1.0,0.0
2024-11-19,No article,0.0,1.0,0.0
2024-11-20,No article,0.0,1.0,0.0
2024-11-21,No article,0.0,1.0,0.0
2024-11-22,No article,0.0,1.0,0.0
2024-11-23,No article,0.0,1.0,0.0
2024-11-24,No article,0.0,1.0,0.0
2024-11-25,No article,0.0,1.0,0.0
2024-11-26,No article,0.0,1.0,0.0
2024-11-27,No article,0.0,1.0,0.0
2024-11-28,No article,0.0,1.0,0.0
2024-11-29,No article,0.0,1.0,0.0
2024-11-30,No article,0.0,1.0,0.0
2024-12-01,No article,0.0,1.0,0.0
2024-12-02,No article,0.0,1.0,0.0
2024-12-03,No article,0.0,1.0,0.0
2024-12-04,No article,0.0,1.0,0.0
2024-12-05,No article,0.0,1.0,0.0
2024-12-06,No article,0.0,1.0,0.0
2024-12-07,No article,0.0,1.0,0.0
2024-12-08,No article,0.0,1.0,0.0
2024-12-09,No article,0.0,1.0,0.0
2024-12-10,No article,0.0,1.0,0.0
2024-12-11,No article,0.0,1.0,0.0
2024-12-12,No article,0.0,1.0,0.0
2024-12-13,No article,0.0,1.0,0.0
2024-12-14,No article,0.0,1.0,0.0
2024-12-15,No article,0.0,1.0,0.0
2024-12-16,No article,0.0,1.0,0.0
2024-12-17,No article,0.0,1.0,0.0
2024-12-18,No article,0.0,1.0,0.0
2024-12-19,No article,0.0,1.0,0.0
2024-12-20,No article,0.0,1.0,0.0
2024-12-21,No article,0.0,1.0,0.0
2024-12-22,No article,0.0,1.0,0.0
2024-12-23,No article,0.0,1.0,0.0
2024-12-24,No article,0.0,1.0,0.0
2024-12-25,No article,0.0,1.0,0.0
2024-12-26,No article,0.0,1.0,0.0
2024-12-27,No article,0.0,1.0,0.0
2024-12-28,No article,0.0,1.0,0.0
2024-12-29,No article,0.0,1.0,0.0
2024-12-30,No article,0.0,1.0,0.0
2024-12-31,No article,0.0,1.0,0.0
2025-01-01,No article,0.0,1.0,0.0
2025-01-02,No article,0.0,1.0,0.0
2025-01-03,No article,0.0,1.0,0.0
2025-01-04,No article,0.0,1.0,0.0
2025-01-05,No article,0.0,1.0,0.0
2025-01-06,No article,0.0,1.0,0.0
2025-01-07,No article,0.0,1.0,0.0
2025-01-08,No article,0.0,1.0,0.0
2025-01-09,No article,0.0,1.0,0.0
2025-01-10,No article,0.0,1.0,0.0
2025-01-11,No article,0.0,1.0,0.0
2025-01-12,No article,0.0,1.0,0.0
2025-01-13,No article,0.0,1.0,0.0
2025-01-14,No article,0.0,1.0,0.0
2025-01-15,No article,0.0,1.0,0.0
2025-01-16,No article,0.0,1.0,0.0
2025-01-17,No article,0.0,1.0,0.0
2025-01-18,No article,0.0,1.0,0.0
2025-01-19,No article,0.0,1.0,0.0
2025-01-20,No article,0.0,1.0,0.0
2025-01-21,No article,0.0,1.0,0.0
2025-01-22,No article,0.0,1.0,0.0
2025-01-23,No article,0.0,1.0,0.0
2025-01-24,No article,0.0,1.0,0.0
2025-01-25,No article,0.0,1.0,0.0
2025-01-26,No article,0.0,1.0,0.0
2025-01-27,No article,0.0,1.0,0.0
2025-01-28,No article,0.0,1.0,0.0
2025-01-29,No article,0.0,1.0,0.0
2025-01-30,No article,0.0,1.0,0.0
2025-01-31,No article,0.0,1.0,0.0
2025-02-01,No article,0.0,1.0,0.0
2025-02-02,No article,0.0,1.0,0.0
2025-02-03,No article,0.0,1.0,0.0
2025-02-04,No article,0.0,1.0,0.0
2025-02-05,No article,0.0,1.0,0.0
2025-02-06,No article,0.0,1.0,0.0
2025-02-07,No article,0.0,1.0,0.0
2025-02-08,No article,0.0,1.0,0.0
2025-02-09,No article,0.0,1.0,0.0
2025-02-10,No article,0.0,1.0,0.0
2025-02-11,No article,0.0,1.0,0.0
2025-02-12,No article,0.0,1.0,0.0
2025-02-13,No article,0.0,1.0,0.0
2025-02-14,No article,0.0,1.0,0.0
2025-02-15,No article,0.0,1.0,0.0
2025-02-16,No article,0.0,1.0,0.0
2025-02-17,No article,0.0,1.0,0.0
2025-02-18,No article,0.0,1.0,0.0
2025-02-19,No article,0.0,1.0,0.0
2025-02-20,No article,0.0,1.0,0.0
2025-02-21,No article,0.0,1.0,0.0
2025-02-22,No article,0.0,1.0,0.0
2025-02-23,No article,0.0,1.0,0.0
2025-02-24,No article,0.0,1.0,0.0
2025-02-25,No article,0.0,1.0,0.0
2025-02-26,No article,0.0,1.0,0.0
2025-02-27,No article,0.0,1.0,0.0
2025-02-28,No article,0.0,1.0,0.0
2025-03-01,No article,0.0,1.0,0.0
2025-03-02,No article,0.0,1.0,0.0
2025-03-03,No article,0.0,1.0,0.0
2025-03-04,No article,0.0,1.0,0.0
2025-03-05,No article,0.0,1.0,0.0
2025-03-06,No article,0.0,1.0,0.0
2025-03-07,No article,0.0,1.0,0.0
2025-03-08,No article,0.0,1.0,0.0
2025-03-09,No article,0.0,1.0,0.0
2025-03-10,No article,0.0,1.0,0.0
2025-03-11,No article,0.0,1.0,0.0
2025-03-12,No article,0.0,1.0,0.0
2025-03-13,No article,0.0,1.0,0.0
2025-03-14,No article,0.0,1.0,0.0
2025-03-15,No article,0.0,1.0,0.0
2025-03-16,No article,0.0,1.0,0.0
2025-03-17,No article,0.0,1.0,0.0
2025-03-18,No article,0.0,1.0,0.0
2025-03-19,No article,0.0,1.0,0.0
2025-03-20,No article,0.0,1.0,0.0
2025-03-21,No article,0.0,1.0,0.0
2025-03-22,No article,0.0,1.0,0.0
2025-03-23,No article,0.0,1.0,0.0
2025-03-24,No article,0.0,1.0,0.0
2025-03-25,No article,0.0,1.0,0.0
2025-03-26,No article,0.0,1.0,0.0
2025-03-27,No article,0.0,1.0,0.0
2025-03-28,No article,0.0,1.0,0.0
2025-03-29,No article,0.0,1.0,0.0
2025-03-30,No article,0.0,1.0,0.0
2025-03-31,No article,0.0,1.0,0.0
2025-04-01,No article,0.0,1.0,0.0
2025-04-02,No article,0.0,1.0,0.0
2025-04-03,No article,0.0,1.0,0.0
2025-04-04,No article,0.0,1.0,0.0
2025-04-05,No article,0.0,1.0,0.0
2025-04-06,No article,0.0,1.0,0.0
2025-04-07,No article,0.0,1.0,0.0
2025-04-08,No article,0.0,1.0,0.0
2025-04-09,No article,0.0,1.0,0.0
2025-04-10,No article,0.0,1.0,0.0
2025-04-11,No article,0.0,1.0,0.0
2025-04-12,No article,0.0,1.0,0.0
2025-04-13,No article,0.0,1.0,0.0
2025-04-14,No article,0.0,1.0,0.0
2025-04-15,No article,0.0,1.0,0.0
2025-04-16,No article,0.0,1.0,0.0
2025-04-17,No article,0.0,1.0,0.0
2025-04-18,No article,0.0,1.0,0.0
2025-04-19,No article,0.0,1.0,0.0
2025-04-20,No article,0.0,1.0,0.0
2025-04-21,No article,0.0,1.0,0.0
2025-04-22,No article,0.0,1.0,0.0
2025-04-23,No article,0.0,1.0,0.0
2025-04-24,No article,0.0,1.0,0.0
2025-04-25,No article,0.0,1.0,0.0
2025-04-26,No article,0.0,1.0,0.0
2025-04-27,No article,0.0,1.0,0.0
2025-04-28,No article,0.0,1.0,0.0
2025-04-29,No article,0.0,1.0,0.0
2025-04-30,No article,0.0,1.0,0.0
2025-05-01,No article,0.0,1.0,0.0
2025-05-02,No article,0.0,1.0,0.0
2025-05-03,No article,0.0,1.0,0.0
2025-05-04,No article,0.0,1.0,0.0
2025-05-05,U.S. President Donald Trump's tariffsare increasingly clogging up the wheels of a world economy whichfor decades were greased by predictable and relatively freetrade. Big-name...,0.18094781041145325,0.7934588193893433,0.02559342049062252
2025-05-05,"For the quarter, the fund returned 1.96% at NAV, while the benchmark, the 65% S&P 500, 35% Bloomberg US Aggregate, returned 0.49%. Read more here.",0.003730175783857703,0.9457238912582397,0.050545889884233475
2025-05-05,"TAIPEI -Taiwan's Foxconn, the world's largest contract electronics maker and Apple's biggest iPhone assembler, reported on Monday that its April revenue rose 25.54% on year. Foxconn...",0.6304360032081604,0.10685265809297562,0.2627112865447998
2025-05-05,"Nuveen Core Equity Alpha Fund offers attractive 8.82% yield, appealing to income-seeking investors. Read what makes JCE CEF difficult to recommend today.",5.361252624425106e-05,0.7269072532653809,0.27303922176361084
2025-05-05,"MGK and AIQ face diverging paths amid NVIDIA risks and rising AI players, highlighting AIQâs active edge. Read more on MGK and AIQ ETFs here.",0.9999217391014099,2.684039827727247e-05,5.147690899320878e-05
2025-05-05,Tim Cook highlighted Apple's ongoing efforts to mitigate tariff impacts. Click here to read why AAPL stock is a Hold until Q3 results.,6.889910582685843e-05,0.9991032481193542,0.0008279156754724681
2025-05-05,"Tesla, Alphabet, Meta Platforms, Microsoft, Amazon.com and Apple have all reported earnings over the last two weeks.",0.0003223676176276058,0.9990837574005127,0.0005938188987784088
2025-05-05,"For Q1 2025, Fidelity Contrafund's Retail Class shares returned -4.05%, versus -4.27% for the benchmark S&P 500Â® index. Click here to read the full commentary. ",0.0012691171141341329,0.052838120609521866,0.9458927512168884
2025-05-05,"Here’s what I’ve learned after writing about Apple, Intel and Silicon Valley for over 30 years",9.357512453789241e-07,0.9996376037597656,0.00036141066811978817
2025-05-05,"Apple Inc: * APPLE INC FILES FOR FOUR-PART NOTES OFFERING, SIZE NOTDISCLOSED- SEC FILINGSource text:Further company coverage: ...",5.054670282333973e-08,0.9999935626983643,6.437859155994374e-06
2025-05-05,"Tariff News: A Trade Deal May Come This Week, Report Says",8.046509236692145e-08,0.9999953508377075,4.536896994977724e-06
2025-05-05,"For Q1 2025, the Fidelity Growth Company Fund returned -12.59%, lagging the -10.00% result of the benchmark. Click here to read the full commentary. ",7.263311999849975e-05,1.625766344659496e-05,0.9999111294746399
2025-05-05,"(Bloomberg) -- There are many reasons to doubt the rebound in US stocks, but it has at least one powerful factor on its side: momentum. Most Read from BloombergThe Battle Over the Fate of Detroit’s Renaissance CenterNYC Real Estate Industry Asks Judge to Block New Broker Fee LawNJ Transit Strike Would Be ‘Disaster’ for Region, Sherrill SaysIceland Plans for a More Volcanic FutureNJ Transit Urges Commuters to Work Remotely If Union StrikesHistory shows that the rally may extend further than inves",0.4900303781032562,0.5008202791213989,0.00914935115724802
2025-05-05,Analyst Ingo Wermann from DZ Bank research gives the stock a Neutral rating.,7.441253274009796e-06,0.9996533989906311,0.0003392409416846931
2025-05-05,"Dow's 175-point drop led by losses for shares of Chevron, Apple",0.9994166493415833,0.00016172454343177378,0.00042168438085354865
2025-05-05,"Dow Jones Falls 200 Points On Trump Tariff News; Nvidia, Tesla Slide",0.9913648962974548,0.007082168012857437,0.001552959089167416
2025-05-05,"Appleâs loyal user base and strategic moves are promising, yet trade and inflation risks cloud the outlook. Find out why AAPL stock is a hold.",0.9951313734054565,0.0026672726962715387,0.0022013543639332056
2025-05-05,"Apple announced on Monday the launch of a four-tranche bond issue, a move that the US tech giant had not made since 2023.According to a financial notice filed with the SEC, Wall Street's watchdog,...",1.698411324468907e-05,0.9999545216560364,2.864616908482276e-05
2025-05-05,"Apple on Monday announced a four-tranche bond offering, its first in two years, with proceeds expected to be used to repurchase stock, repay outstanding debt among other purposes, according to its...",8.90825867827516e-06,0.9997956156730652,0.00019550196884665638
2025-05-05,Apple faces supply chain and legal headwinds but shows strength in profitability and strategic continuity under Berkshire. See why AAPL stock is a buy.,4.025292946607806e-05,0.9940668344497681,0.005892870482057333
2025-05-05,"Appleâs valuation defies its trajectory as a mature, process-driven company with few disruptive moves ahead. Find out why AAPL stock is a strong sell.",0.0007807668298482895,0.00264911400154233,0.9965701103210449
2025-05-05,"May 5 - President Donald Trump said on Sunday that his top priority was tosecure a fair trade deal with China, after the fallout from hischaotic tariff policy shook...",0.0037086012307554483,0.9927117228507996,0.0035796237643808126
2025-05-05,Apple on Monday lodged anappeal to challenge a U.S. judge’s ruling that ordered the techcompany to immediately open its lucrative App Store to morecompetition. Apple in a court...,0.043069738894701004,0.9352015852928162,0.021728577092289925
2025-05-05,"Microsoft, Meta Platforms, Amazon and Apple are highlights of the Zacks Earnings Preview article.",1.3725300505029736e-06,0.999932050704956,6.648816633969545e-05
2025-05-05,"In all the market frenzy around earnings season, here's what to look out for, according to Ritholtz Wealth's Callie Cox.",0.00010878941975533962,0.0003953900595661253,0.9994958639144897
2025-05-05,Microsoft Quietly Overtakes Apple After AI Surge and $80B Infrastructure Bet,3.840241788566345e-06,0.9998810291290283,0.00011519418330863118
2025-05-05,"Recently, Zacks.com users have been paying close attention to Apple (AAPL). This makes it worthwhile to examine what the stock has in store.",3.2555899451836012e-06,0.999941349029541,5.5397704272763804e-05
2025-05-05,"VOO, SPY and IVV are part of the Zacks top Analyst Blog.",1.954483195731882e-06,0.9998959898948669,0.00010215373913524672
2025-05-05,"(Bloomberg) -- Apple Inc. is planning to sell corporate bonds on Monday, according to a person familiar with the matter, in the company’s first debt offering in two years.Most Read from BloombergThe Battle Over the Fate of Detroit’s Renaissance CenterNYC Real Estate Industry Asks Judge to Block New Broker Fee LawNJ Transit Strike Would Be ‘Disaster’ for Region, Sherrill SaysIceland Plans for a More Volcanic FutureNJ Transit Urges Commuters to Work Remotely If Union StrikesThe iPhone maker is loo",2.191539533669129e-05,0.9999502897262573,2.777858026092872e-05
2025-05-05,"The new platform will be designed to assist programmers in writing, editing, and testing code.",1.7222646420123056e-06,0.9948549866676331,0.00514321168884635
2025-05-05,"Berkshire Hathaway’s Class B shares fall after Warren Buffett says he’ll be stepping down as CEO at the end of the year, Microsoft kicks off Monday as the largest U.S. company by market cap, Netflix falls as President Donald Trump says he authorized a 100% tariff on films produced overseas. Palantir Technologies, meanwhile, is scheduled to report quarterly earnings later Monday.",0.12843436002731323,0.866686224937439,0.004879333078861237
2025-05-05,"Attorneys seeking to represent iOS devs in round two, after court finds Apple’s actions in contempt...",1.2349790949883754e-06,0.9997839331626892,0.00021491863299161196
2025-05-05,"Apple is planning afour-tranche bond offering on Monday, its first in two years,using proceeds to repurchase stock and repay outstanding debt,among other purposes, the company said in an SEC...",7.526959961978719e-07,0.9999258518218994,7.338952127611265e-05
2025-05-05,Apple Partner Foxconn Reports Highest-Ever April Revenue,1.56105470523471e-05,0.9995939135551453,0.00039049709448590875
2025-05-05,Apple Stock Is Still Falling. Will Warren Buffett Sell More?,0.9993181228637695,0.0004357949655968696,0.00024613962159492075
2025-05-05,Big Tech stocks drag down S&P 500 in late-afternoon trading,1.2532975688372971e-06,0.9999682307243347,3.046980418730527e-05
2025-05-05,"Bloomberg's Mark Gurman discusses how Apple is grappling with tariffs, supply chain concerns, and struggles in artificial intelligence. He speaks with Caroline Hyde on Bloomberg Technology....",0.0002217235160060227,0.9991194605827332,0.0006587531534023583
2025-05-05,"Meta Platforms has shown resilience and growth, driven by AI-led expansion, strong advertising, and a robust balance sheet. Click to read why META is a Buy.",5.134579168952769e-06,3.9188282130453445e-07,0.9999945163726807
2025-05-05,"These Stocks Moved the Most Today: Berkshire, Microsoft, Apple, Netflix, Palantir, On Semi, Tyson, Skechers, and More",1.9020044419448823e-05,0.9953624606132507,0.004618604201823473
2025-05-05,"Stock Market Today: Dow Jones Dips, Berkshire Loses $58 Bil. As Warren Buffett Quits; This Stock Pops As Bill Ackman Loads Up (Live Coverage)",0.004206347744911909,0.6513086557388306,0.3444850444793701
2025-05-05,"* Apple's bond sale attracts $10 billion in orders, sourcesays * Issuance rush follows six weeks of outflows frominvestment-grade funds *...",0.017670920118689537,0.944331705570221,0.03799739107489586
2025-05-06,"For the first quarter of 2025, the fund's Retail Class shares returned -2.74%, trailing the -1.45% result of the Fidelity Balanced Hybrid Composite Index SM.",0.0013267277972772717,0.33713632822036743,0.6615368723869324
2025-05-06,Strong FQ1 results from key clients like Apple signal robust demand for Taiwan Semiconductor. Check out the technical analysis of TSM stock.,0.01092950813472271,0.008450833149254322,0.9806196689605713
2025-05-06,"For the quarter, the Fidelity Blue Chip Growth ETF NAV returned -13.33% and its market price returned -13.60%, lagging its benchmark. Click here to read more.",0.00013180864334572107,3.9901329728309065e-05,0.9998282194137573
2025-05-06,I believe Apple's post earnings drop reflects some disappointment over a muted hike in sales during the month of March in anticipation of the tariffs in the...,0.9999722242355347,7.4451318141655065e-06,2.0375815438455902e-05
2025-05-06,Apple Inc: * APPLE INC FILES FINAL PRICING TERM SHEET FOR OFFRING OF$1.50BILLION 4.000% NOTES DUE 2028 - SEC FILING * APPLE INC FILES FINAL PRICING TERM SHEET FOR...,5.7791378793581316e-08,0.9999938011169434,6.174707777972799e-06
